script,grapheme,IPA,comment,source,omniglot
Bengali,ড্য,ɖjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ড্র,ɖrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ঢ্য,ɖʰjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ঢ্র,ɖʰrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ট,nʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ঠ,nʈʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ড,nɖɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ঢ,nɖʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ণ,nnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ব,nbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্ম,nmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্য,njɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ণ্র,nrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্ত,ttɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্থ,ttʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্ন,tnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্ব,tbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্ম,tmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্য,tjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ত্র,trɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,থ্ব,tʰbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,থ্য,tʰjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,থ্র,tʰrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্দ,ddɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্ধ,ddʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্ব,dbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্ভ,dbʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্ম,dmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্য,djɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,দ্র,drɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ধ্ন,dʰnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ধ্ব,dʰbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ধ্য,dʰjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ধ্র,dʰrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্জ,njɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ট,nʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ঠ,nʈʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ড,nɖɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ত,ntɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্থ,ntʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্দ,ndɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ধ,ndʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ন,nnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ব,nbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্ম,nmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্য,njɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্র,nrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ন্স,nʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্ট,pʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্ত,ptɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্ন,pnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্প,ppɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্য,pjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্র,prɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্ল,plɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,প্স,pʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
