script,grapheme,IPA,comment,source,omniglot
Bengali,ফ,pʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ফ,fɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ব,bɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ব,ː,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ভ,bhɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ম,mɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য,jɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য,e,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য,æ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য,ː,after consonants ,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য়,e,after o, a, æ,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য়,jɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,য়,wɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র,rɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল,lɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ,ʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ,sɔ,as the first element of a conjunct,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ,ʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স,ʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স,sɔ,as the first element of a conjunct,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ,hɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,‍‍্র,r,following the consonant,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্ক,r,preceeding a consonant,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
